#HG-3SAT-V250-C1000-7.cnf,16,gl,0,b,0.250,0.03115701675415039,891
50,1.6268599033355713,903
100,3.349355936050415,903
150,4.919546842575073,903
200,6.48103404045105,903
250,8.044104814529419,903
300,9.806584119796753,903
350,11.555180072784424,903
400,13.53365707397461,903
450,15.714967966079712,903
500,17.477078914642334,903
550,19.231991052627563,904
600,21.005204916000366,904
650,22.734747171401978,904
700,24.483059883117676,904
750,26.234166860580444,904
800,27.95483374595642,904
850,29.695984840393066,904
900,31.42871403694153,904
950,33.38264083862305,904
1000,35.136314153671265,904
1050,36.842482805252075,904
1100,38.66663694381714,904
1150,40.370341777801514,904
1200,42.054383993148804,904
1250,43.86238479614258,904
1300,45.56388711929321,908
1350,47.304373025894165,908
1400,49.06869912147522,908
1450,50.84110403060913,908
1500,52.61341214179993,908
1550,54.382483959198,908
1600,56.14725303649902,908
1650,57.93774104118347,908
1700,59.797276973724365,908
1750,61.55779695510864,908
1800,63.30082392692566,908
1850,65.06682586669922,908
1900,66.83536887168884,908
1950,68.58666706085205,908
2000,70.32862782478333,908
2050,72.07516193389893,908
2100,73.79550099372864,908
2150,75.54142594337463,908
2200,77.293123960495,908
2250,79.00575304031372,908
2300,80.7667350769043,908
2350,82.5304160118103,908
2400,84.27885293960571,908
2450,86.044597864151,908
2500,87.77255702018738,908
2550,89.47526097297668,908
2600,91.24029493331909,908
2650,93.02696394920349,908
2700,94.75797295570374,908
2750,96.47150897979736,908
2800,98.18233489990234,908
2850,99.9029381275177,908
2900,101.65758991241455,908
2950,103.42586183547974,908
3000,105.13711309432983,908
3050,106.8428008556366,908
3100,108.55945181846619,908
3150,110.26645708084106,908
3200,111.97170782089233,908
3250,113.68034410476685,908
3300,115.38518905639648,908
3350,117.0928008556366,908
3400,118.80256795883179,908
3450,120.5058319568634,908
3500,122.22364687919617,908
3550,123.932541847229,908
3600,125.60950493812561,908
3650,127.28611993789673,908
3700,128.9975757598877,908
3750,130.7012119293213,908
3800,132.40509486198425,908
3850,134.11008882522583,908
3900,135.8127589225769,908
3950,137.53052377700806,908
4000,139.2395350933075,908
4050,140.95584106445312,908
4100,142.66249179840088,908
4150,144.3334629535675,908
4200,146.01626014709473,908
4250,147.7263069152832,908
4300,149.42211604118347,908
4350,151.07301712036133,908
4400,152.77077984809875,908
4450,154.47591185569763,908
4500,156.1587359905243,908
4550,157.81786108016968,908
4600,159.53419494628906,908
4650,161.2070529460907,908
4700,162.87473106384277,908
4750,164.59689807891846,908
4800,166.28133606910706,908
4850,167.95027613639832,908
4900,169.60520386695862,908
4950,171.26295709609985,908
5000,172.92322087287903,908
5050,174.65882897377014,908
5100,176.3604919910431,908
5150,178.01353096961975,908
5200,179.72083497047424,908
5250,181.38272094726562,908
5300,183.04612493515015,908
5350,184.70560097694397,908
5400,186.40193390846252,908
5450,188.08786392211914,908
5500,189.7415931224823,908
5550,191.42679381370544,908
5600,193.10564398765564,908
5650,194.75897693634033,908
5700,196.40816402435303,908
5750,198.07243704795837,908
5800,199.74203491210938,908
5850,201.4236979484558,908
5900,203.08368396759033,908
5950,204.70783305168152,908
6000,206.35545086860657,908
6050,208.01179480552673,912
6100,209.66233086585999,912
6150,211.3587520122528,912
6200,213.0199737548828,912
6250,214.67324209213257,912
6300,216.27883791923523,912
6350,217.92714500427246,912
6400,219.58476996421814,912
6450,221.23487901687622,912
6500,222.88994789123535,912
6550,224.55895590782166,912
6600,226.18993186950684,912
6650,227.85123205184937,912
6700,229.52650594711304,912
6750,231.21664881706238,912
6800,232.8695731163025,912
6850,234.52775287628174,912
6900,236.2116310596466,912
6950,237.90257596969604,912
7000,239.55200004577637,912
7050,241.20680809020996,912
7100,242.8745357990265,912
7150,244.52823185920715,912
7200,246.1830599308014,912
7250,247.83867478370667,912
7300,249.5173089504242,912
7350,251.19392204284668,912
7400,252.84556579589844,912
7450,254.49809885025024,912
7500,256.1510729789734,912
7550,257.81798911094666,912
7600,259.4691069126129,912
7650,261.1191418170929,912
7700,262.7750198841095,912
7750,264.4231879711151,912
7800,266.1136839389801,912
7850,267.7681028842926,912
7900,269.4217138290405,912
7950,271.0721468925476,912
8000,272.7399537563324,912
8050,274.39142179489136,912
8100,276.04586386680603,912
8150,277.69971990585327,912
8200,279.36034393310547,912
8250,281.01459193229675,912
8300,282.67174196243286,912
8350,284.33205914497375,912
8400,285.98610401153564,912
8450,287.67291378974915,912
8500,289.3548119068146,912
8550,291.00486397743225,912
8600,292.6619019508362,912
8650,294.31200408935547,912
8700,295.93977189064026,912
8750,297.5925340652466,912
8800,299.24872398376465,912
Timed Out#HG-3SAT-V250-C1000-7.cnf,30,gl,0,b,0.250,0.07055091857910156,896
50,3.3874077796936035,907
100,6.539785861968994,907
150,9.601202726364136,907
200,12.701819896697998,907
250,15.8073148727417,907
300,18.901742696762085,907
350,21.97048807144165,907
400,25.14433193206787,907
450,28.25675892829895,907
500,31.362719774246216,907
550,34.505478858947754,907
600,37.60767579078674,907
650,40.722641706466675,907
700,43.87905979156494,907
750,47.00225567817688,907
800,50.10849094390869,907
850,53.20987272262573,907
900,56.27397298812866,907
950,59.41238975524902,907
1000,62.526341676712036,907
1050,65.67060971260071,907
1100,68.79391098022461,907
1150,71.94241404533386,907
1200,75.04245495796204,907
1250,78.125070810318,907
1300,81.21159482002258,907
1350,84.31242990493774,907
1400,87.45847582817078,907
1450,90.55984568595886,910
1500,93.67180490493774,910
1550,96.72836685180664,910
1600,99.89548182487488,910
1650,103.09305191040039,910
1700,106.24090075492859,910
1750,109.39009690284729,910
1800,112.56400299072266,910
1850,115.7006299495697,910
1900,118.84024786949158,910
1950,121.9445788860321,910
2000,125.19927597045898,910
2050,128.31364679336548,910
2100,131.45361399650574,910
2150,134.58639001846313,910
2200,137.7317397594452,910
2250,140.87269186973572,910
2300,144.0093219280243,910
2350,147.1508128643036,910
2400,150.29102087020874,910
2450,153.4759078025818,910
2500,156.57087206840515,910
2550,159.71199488639832,910
2600,162.85609078407288,910
2650,165.97175478935242,910
2700,169.09699177742004,910
2750,172.23282384872437,910
2800,175.32829570770264,910
2850,178.51256895065308,910
2900,181.67456579208374,910
2950,184.88026905059814,910
3000,188.0170578956604,910
3050,191.15962386131287,910
3100,194.3327407836914,910
3150,197.47897791862488,910
3200,200.62759280204773,910
3250,203.7397758960724,910
3300,206.891441822052,910
3350,210.10763883590698,910
3400,213.22469282150269,911
3450,216.35863280296326,911
3500,219.52650475502014,911
3550,222.64223194122314,911
3600,225.7834358215332,911
3650,228.92835783958435,911
3700,232.0854048728943,911
3750,235.22540283203125,911
3800,238.3922679424286,911
3850,241.49498391151428,911
3900,244.72067880630493,911
3950,247.83049988746643,911
4000,250.97908663749695,911
4050,254.15503478050232,911
4100,257.2981948852539,911
4150,260.43988585472107,911
4200,263.58933782577515,911
4250,266.7105016708374,911
4300,269.87755584716797,911
4350,273.0297157764435,911
4400,276.2265148162842,911
4450,279.3697409629822,911
4500,282.5591039657593,911
4550,285.70068192481995,911
4600,288.8744549751282,911
4650,292.0286157131195,911
4700,295.16587686538696,911
4750,298.3000349998474,911
Timed Out#HG-3SAT-V250-C1000-7.cnf,64,gl,0,b,0.250,0.12993502616882324,895
50,6.8731207847595215,904
100,13.485016822814941,904
150,20.184787034988403,905
200,26.92719602584839,905
250,33.627485036849976,905
300,40.2936110496521,908
350,47.12318706512451,908
400,53.816770792007446,909
450,60.50936508178711,914
500,67.20371007919312,914
550,73.90872693061829,914
600,80.61279892921448,914
650,87.27435612678528,914
700,93.92512488365173,914
750,100.59816575050354,914
800,107.3581018447876,914
850,114.08613586425781,914
900,120.82276701927185,914
950,127.57377099990845,914
1000,134.3123219013214,914
1050,140.98766899108887,914
1100,147.62554788589478,914
1150,154.28210997581482,914
1200,160.9621388912201,914
1250,167.62744688987732,914
1300,174.31729912757874,914
1350,180.95771193504333,914
1400,187.65678811073303,914
1450,194.29729008674622,914
1500,201.1072919368744,914
1550,207.76552414894104,914
1600,214.49091601371765,914
1650,221.1732349395752,914
1700,227.9433240890503,914
1750,234.6450960636139,914
1800,241.2806658744812,914
1850,247.98413491249084,914
1900,254.63470602035522,914
1950,261.3322949409485,914
2000,267.943176984787,914
2050,274.64407300949097,914
2100,281.2776668071747,914
2150,287.978976726532,914
2200,294.6246860027313,914
Timed Out#HG-3SAT-V250-C1000-7.cnf,16,ri,0,b,0.250,0.03285408020019531,891
50,1.7497241497039795,897
100,3.4842522144317627,900
150,5.16843318939209,905
200,6.8458733558654785,905
250,8.531114101409912,905
300,10.241225957870483,905
350,11.945054054260254,905
400,13.63139009475708,905
450,15.36663293838501,908
500,17.109451055526733,908
550,18.79507040977478,908
600,20.47462511062622,908
650,22.169175148010254,908
700,23.867622137069702,908
750,25.56746506690979,908
800,27.291564226150513,908
850,28.973250150680542,908
900,30.651153326034546,908
950,32.341079235076904,908
1000,34.072129011154175,908
1050,35.760165214538574,908
1100,37.434606075286865,908
1150,39.086889028549194,908
1200,40.7631139755249,908
1250,42.468130111694336,908
1300,44.17521524429321,908
1350,45.849398136138916,908
1400,47.540231227874756,908
1450,49.24865221977234,908
1500,50.94118022918701,908
1550,52.62259817123413,908
1600,54.30495834350586,908
1650,56.03404426574707,908
1700,57.730334997177124,908
1750,59.40559411048889,908
1800,61.09084701538086,908
1850,62.768675088882446,908
1900,64.48905110359192,908
1950,66.16910815238953,908
2000,67.84996604919434,908
2050,69.52575325965881,908
2100,71.20170021057129,908
2150,72.8890790939331,908
2200,74.57506203651428,908
2250,76.30152130126953,908
2300,77.98406910896301,908
2350,79.6609320640564,908
2400,81.33048915863037,908
2450,82.9931173324585,908
2500,84.71030402183533,908
2550,86.38693714141846,908
2600,88.06371927261353,908
2650,89.79217004776001,908
2700,91.529217004776,908
2750,93.2044689655304,908
2800,94.90098929405212,908
2850,96.6080813407898,908
2900,98.28686904907227,908
2950,99.96173524856567,908
3000,101.67607235908508,908
3050,103.3648772239685,908
3100,105.04298496246338,908
3150,106.73208928108215,908
3200,108.41039204597473,908
3250,110.08765316009521,908
3300,111.76636219024658,908
3350,113.47115707397461,908
3400,115.16249227523804,908
3450,116.83638119697571,908
3500,118.51638722419739,908
3550,120.20773124694824,908
3600,121.94811534881592,908
3650,123.63716626167297,908
3700,125.31004333496094,908
3750,127.02840805053711,908
3800,128.75482821464539,908
3850,130.44202494621277,908
3900,132.13897919654846,908
3950,133.82885718345642,908
4000,135.51563334465027,908
4050,137.2623691558838,908
4100,138.96748518943787,908
4150,140.64048528671265,908
4200,142.30740928649902,908
4250,143.99862408638,908
4300,145.72799110412598,908
4350,147.38829517364502,908
4400,149.04552817344666,908
4450,150.83489727973938,908
4500,152.59048128128052,908
4550,154.2801160812378,908
4600,155.9722843170166,908
4650,157.66178107261658,908
4700,159.41180109977722,908
4750,161.10364699363708,908
4800,162.84474110603333,908
4850,164.56897735595703,908
4900,166.27399015426636,908
4950,167.96324610710144,908
5000,169.6580469608307,908
5050,171.38692212104797,908
5100,173.07892608642578,908
5150,174.76770997047424,908
5200,176.45751118659973,908
5250,178.2052993774414,908
5300,179.89454221725464,908
5350,181.59803128242493,908
5400,183.2888503074646,908
5450,184.9758791923523,908
5500,186.70921802520752,908
5550,188.42500710487366,908
5600,190.11091017723083,908
5650,191.77165126800537,908
5700,193.4505763053894,908
5750,195.14104223251343,908
5800,196.87406516075134,908
5850,198.58998703956604,908
5900,200.28860425949097,908
5950,201.97747826576233,908
6000,203.70442605018616,908
6050,205.39444208145142,908
6100,207.0863161087036,908
6150,208.77802801132202,908
6200,210.46548318862915,909
6250,212.17133331298828,909
6300,213.91220831871033,909
6350,215.63991117477417,909
6400,217.33252024650574,909
6450,219.02637124061584,909
6500,220.7164421081543,909
6550,222.41578006744385,909
6600,224.14563727378845,909
6650,225.8436369895935,909
6700,227.55933117866516,909
6750,229.28416204452515,909
6800,230.9750473499298,909
6850,232.66466999053955,909
6900,234.35300207138062,909
6950,236.09204196929932,909
7000,237.80159425735474,909
7050,239.5485770702362,909
7100,241.31193614006042,909
7150,243.0522062778473,909
7200,244.74194312095642,909
7250,246.43256330490112,909
7300,248.16923713684082,909
7350,249.88304996490479,909
7400,251.57610607147217,909
7450,253.26771116256714,909
7500,254.95710802078247,909
7550,256.657368183136,909
7600,258.3493890762329,909
7650,260.04125022888184,909
7700,261.73212909698486,909
7750,263.47107315063477,909
7800,265.1658091545105,909
7850,266.85647225379944,909
7900,268.545969247818,909
7950,270.2364122867584,909
8000,271.9888529777527,909
8050,273.6715452671051,909
8100,275.3630483150482,909
8150,277.09198212623596,909
8200,278.80493426322937,909
8250,280.5248792171478,909
8300,282.276807308197,909
8350,284.02426314353943,909
8400,285.7712182998657,909
8450,287.4745352268219,909
8500,289.1650471687317,911
8550,290.85792422294617,911
8600,292.55451917648315,911
8650,294.27521109580994,911
8700,295.9677722454071,911
8750,297.6646373271942,911
8800,299.35425424575806,911
Timed Out#HG-3SAT-V250-C1000-7.cnf,30,ri,0,b,0.250,0.06346297264099121,895
50,3.4726290702819824,902
100,6.607753038406372,903
150,9.7294180393219,908
200,12.907546758651733,908
250,16.128305912017822,908
300,19.320260763168335,908
350,22.514408826828003,908
400,25.707769870758057,908
450,28.832716703414917,908
500,32.02962899208069,908
550,35.23783564567566,908
600,38.37344574928284,908
650,41.55969166755676,908
700,44.70648384094238,908
750,47.933934926986694,908
800,51.08380484580994,908
850,54.24919581413269,908
900,57.42877793312073,908
950,60.59642291069031,908
1000,63.771414041519165,908
1050,66.89229083061218,908
1100,70.05821394920349,908
1150,73.19744992256165,908
1200,76.3434476852417,908
1250,79.466796875,908
1300,82.65762901306152,908
1350,85.79366087913513,908
1400,89.0137197971344,908
1450,92.1776237487793,908
1500,95.34631776809692,908
1550,98.50976991653442,908
1600,101.65905475616455,908
1650,104.79083490371704,908
1700,107.98261880874634,908
1750,111.14919781684875,908
1800,114.31325078010559,908
1850,117.48026490211487,908
1900,120.64302682876587,908
1950,123.79484391212463,908
2000,126.96692776679993,908
2050,130.1080436706543,908
2100,133.28002381324768,908
2150,136.46449995040894,908
2200,139.73618578910828,908
2250,142.88995099067688,908
2300,146.09447979927063,908
2350,149.23000288009644,908
2400,152.4438018798828,908
2450,155.58825397491455,908
2500,158.77298998832703,908
2550,162.00250887870789,908
2600,165.14307475090027,908
2650,168.33754968643188,908
2700,171.4785988330841,908
2750,174.7000458240509,908
2800,177.86904287338257,908
2850,181.09641075134277,908
2900,184.26257181167603,909
2950,187.44226002693176,909
3000,190.6249668598175,909
3050,193.79084277153015,909
3100,196.97200679779053,909
3150,200.16888785362244,909
3200,203.36446285247803,909
3250,206.51944971084595,909
3300,209.6656458377838,909
3350,212.87911772727966,909
3400,216.0728268623352,909
3450,219.25861883163452,909
3500,222.42033982276917,909
3550,225.60704898834229,909
3600,228.76889300346375,909
3650,231.94939875602722,909
3700,235.0924198627472,909
3750,238.28327679634094,909
3800,241.45144200325012,909
3850,244.62719082832336,909
3900,247.776113986969,909
3950,250.98269391059875,909
4000,254.1178560256958,909
4050,257.33686995506287,909
4100,260.4902069568634,909
4150,263.69009590148926,909
4200,266.8818778991699,909
4250,270.0379989147186,909
4300,273.2518837451935,909
4350,276.40469884872437,909
4400,279.5805778503418,909
4450,282.68295097351074,909
4500,285.89070987701416,909
4550,289.03373074531555,909
4600,292.1757309436798,909
4650,295.373242855072,909
4700,298.51611590385437,909
Timed Out#HG-3SAT-V250-C1000-7.cnf,64,ri,0,b,0.250,0.14804506301879883,897
50,7.0200488567352295,901
100,13.796895027160645,901
150,20.535759210586548,901
200,27.308233976364136,901
250,34.083219051361084,907
300,40.91119694709778,907
350,47.81049299240112,907
400,54.61132287979126,907
450,61.36071515083313,907
500,68.11289715766907,907
550,74.87849712371826,907
600,81.63006591796875,907
650,88.33607912063599,907
700,95.05647420883179,907
750,101.80496096611023,907
800,108.6559271812439,907
